user_id,total_distance,total_duration,stay_distance,stay_duration,linger_distance,linger_duration,walk_distance,walk_duration,run_distance,run_duration,stay %,linger %,walk %,run %,mostcommonactivity
32869,2440,26349,2,7288,151,3697,2287,15364,0,0,0.276594937,0.14030893,0.583096133,0,3
32870,18301,207484,0,49956,1,12043,8914,143673,9386,1812,0.240770373,0.05804303,0.692453394,0.008733204,3
32871,2021,220485,0,75,0,2724,2021,217686,0,0,0.000340159,0.012354582,0.987305259,0,3
32872,14250,341042,32,152533,438,24801,13780,163708,0,0,0.447255763,0.072721248,0.480022988,0,3
32873,18928,293184,12,98469,24,21686,18892,173029,0,0,0.335860756,0.073967201,0.590172042,0,3
32874,26514,216444,0,41415,42,40591,11088,131539,15384,2899,0.191342795,0.187535806,0.607727634,0.013393765,3
32875,2507,362527,0,942,0,103444,2507,258141,0,0,0.002598427,0.285341506,0.712060067,0,3
32876,4801,407516,0,4731,12,6244,4789,396541,0,0,0.01160936,0.015322098,0.973068542,0,3
32877,9955,47461,0,17782,7,9011,6294,20186,3654,482,0.374665515,0.189861149,0.425317629,0.010155707,3
32878,5165,37595,4,4290,52,4610,4100,28367,1009,328,0.114110919,0.122622689,0.754541827,0.008724564,3
32879,40582,545071,12,163683,88,53104,34999,327460,5483,824,0.300296659,0.09742584,0.600765772,0.00151173,3
32880,34432,567124,10,132729,208,79856,29906,354238,4308,301,0.234038764,0.140808712,0.624621776,0.000530748,3
32881,32662,649943,84,294767,845,43872,31733,311302,0,2,0.453527463,0.067501304,0.478968156,3.07719E-06,3
32882,50403,643562,38,191148,279,59810,36474,391198,13612,1406,0.297015672,0.092935879,0.607863733,0.002184716,3
32883,32854,559350,14,41447,147,19681,25671,496451,7022,1771,0.074098507,0.035185483,0.887549835,0.003166175,3
32884,46694,388120,3,108301,39,68520,41026,210236,5626,1063,0.279039988,0.176543337,0.541677832,0.002738844,3
32885,0,108,0,11,0,97,0,0,0,0,0.101851852,0.898148148,0,0,2
32886,21557,394069,9,125066,255,31745,19495,236805,1798,453,0.317370816,0.080556958,0.600922681,0.001149545,3
32887,27151,280591,30,100262,299,52646,26822,127682,0,1,0.357324362,0.187625405,0.455046669,3.56391E-06,3
32888,26676,218975,4,87144,62,19551,22961,111739,3649,541,0.397963238,0.089284165,0.510281996,0.002470602,3
32889,32095,282334,2,64257,1,41798,25381,174978,6711,1301,0.227592143,0.148044515,0.619755325,0.004608017,3
32890,4422,165371,0,5363,0,30,4422,159978,0,0,0.032430112,0.00018141,0.967388478,0,3
32891,14808,169945,4,32417,85,19339,14719,118189,0,0,0.190749949,0.11379564,0.695454412,0,3
32892,30092,587318,66,156954,424,25715,27730,404314,1872,335,0.267238532,0.043783776,0.688407302,0.000570389,3
32893,19585,152876,17,44031,99,31980,15697,76325,3772,540,0.28801774,0.209189147,0.499260839,0.003532275,3
32894,26888,615752,0,94225,50,30551,21851,490305,4987,671,0.15302427,0.049615754,0.796270252,0.001089724,3
32895,29562,565330,24,203813,186,116777,25723,244241,3629,499,0.360520404,0.206564308,0.432032618,0.00088267,3
32896,58474,706979,7,191996,96,83950,38256,429409,20115,1624,0.271572423,0.118744687,0.607385792,0.002297098,3
32897,8080,604073,3,33209,38,6860,5804,563760,2235,244,0.054975144,0.011356243,0.933264688,0.000403925,3
32898,41096,538296,68,112460,78,91274,32645,333115,8305,1447,0.208918513,0.169560985,0.61883239,0.002688112,3
32899,378,4161,0,2,0,0,378,4159,0,0,0.000480654,0,0.999519346,0,3
32900,16182,224702,64,102733,230,17758,9199,103608,6689,603,0.457196643,0.079029114,0.461090689,0.002683554,3
32901,21059,259644,24,59926,65,33952,20069,165601,901,165,0.230800635,0.130763661,0.637800219,0.000635486,3
32902,18371,592884,0,16306,0,6633,7359,568374,11012,1571,0.02750285,0.011187686,0.958659704,0.002649759,3
32903,7231,177300,0,77185,20,29830,7211,70285,0,0,0.435335589,0.168245911,0.3964185,0,1
32904,8446,252561,0,4055,10,12607,5421,235249,3015,650,0.016055527,0.049916654,0.931454183,0.002573636,3
32905,41306,347734,2,180257,1,48640,24179,116199,17124,2638,0.518376115,0.139877032,0.334160594,0.007586258,1
32906,46896,312929,8,148123,61,38487,25673,122725,21154,3594,0.473343794,0.12298956,0.392181613,0.011485033,1
32907,65521,300106,13,68191,5,39816,19161,185298,46342,6801,0.227223048,0.132673122,0.617441837,0.022661993,3
32908,33716,298307,8,27973,39,13173,27440,255819,6229,1342,0.093772523,0.044159205,0.857569551,0.004498721,3
32909,17565,288185,78,159531,305,32582,17133,96056,49,16,0.553571491,0.11305932,0.33331367,5.55199E-05,1
32910,5421,284162,0,60045,8,6692,5197,217371,216,54,0.211305523,0.023549947,0.764954498,0.000190032,3
32911,44804,644729,79,187030,307,22568,35437,433800,8981,1331,0.290090875,0.035003854,0.672840837,0.002064433,3
32912,17297,479332,10,270439,236,62820,16111,146059,940,14,0.564199761,0.131057388,0.304713643,2.92073E-05,1
32913,39711,685170,7,74612,5,65390,30222,543944,9477,1224,0.108895603,0.095436169,0.79388181,0.001786418,3
32914,20430,395939,12,160424,69,33965,14424,200360,5925,1190,0.405173524,0.085783416,0.506037546,0.003005513,3
32915,2296,116123,8,21894,31,15227,2257,79002,0,0,0.18854146,0.1311282,0.680330339,0,3
32916,36821,658216,2,71173,17,35410,21197,548559,15605,3074,0.108130158,0.05379693,0.833402713,0.004670199,3
32917,17450,205911,0,84100,22,54632,15102,66713,2326,466,0.408428884,0.265318511,0.323989491,0.002263114,1
32918,3951,64713,0,725,29,9613,3922,54375,0,0,0.011203313,0.148548205,0.840248482,0,3
32919,4271,52768,0,8667,0,3928,2373,39818,1898,355,0.164247271,0.074439054,0.754586113,0.006727562,3
32920,3855,18319,0,4508,0,3970,3855,9841,0,0,0.246083301,0.216714886,0.537201812,0,3
32921,38628,673787,27,255746,210,90640,38193,327359,198,42,0.379565055,0.134523225,0.485849386,6.23342E-05,3
32922,58236,619987,0,105293,0,49250,45483,463777,12753,1667,0.16983098,0.079437149,0.748043104,0.002688766,3
32923,53357,649609,16,266634,112,74068,30984,305327,22245,3580,0.410453057,0.114019356,0.470016579,0.005511007,3
32924,38595,413507,49,50368,44,29309,24728,331804,13774,2026,0.121806886,0.07087909,0.802414469,0.004899554,3
32925,4487,96575,0,11602,43,3391,4444,81581,0,1,0.12013461,0.035112607,0.844742428,1.03546E-05,3
32926,33203,285436,4,76899,12,28104,15648,177281,17539,3152,0.269408904,0.0984599,0.62108844,0.011042756,3
32927,22922,247798,0,89865,7,26897,17696,129514,5219,1522,0.362654259,0.108544056,0.522659586,0.0061421,3
32928,17577,216432,6,32835,29,33701,15642,149505,1900,391,0.151710468,0.155711725,0.690771235,0.001806572,3
32929,1398,16538,0,2848,0,1806,1398,11884,0,0,0.172209457,0.109203048,0.718587495,0,3
32930,17250,348471,0,16999,0,10841,13124,319807,4126,824,0.048781678,0.031110193,0.917743514,0.002364616,3
32931,49802,590690,30,225703,317,86633,47258,277908,2197,446,0.382100594,0.146664071,0.470480286,0.000755049,3
32932,36672,639032,25,84177,281,327115,31893,227106,4473,634,0.131725798,0.511891423,0.355390653,0.000992126,2
32933,39469,586455,22,192813,212,115053,33970,278206,5265,383,0.328777144,0.19618385,0.474385929,0.000653077,3
32934,59243,478814,103,75772,574,21063,41307,379366,17259,2613,0.158249341,0.043989942,0.792303483,0.005457234,3
32935,19492,309326,9,117634,215,43601,17474,147777,1794,314,0.380291343,0.14095485,0.477738696,0.00101511,3
32936,11366,293649,9,8374,54,3004,11303,282271,0,0,0.028517039,0.0102299,0.961253061,0,3
32937,4148,35751,0,9532,61,10518,4087,15701,0,0,0.266621913,0.294201561,0.439176527,0,3
32938,24352,592896,14,84162,129,29911,21841,478450,2368,373,0.141950696,0.050448983,0.806971206,0.000629115,3
32939,23981,643141,5,49993,52,41409,23787,551699,137,40,0.077732566,0.06438557,0.857819669,6.21948E-05,3
32940,55156,423019,52,72826,375,26796,31964,320993,22765,2404,0.172157752,0.063344672,0.758814616,0.00568296,3
32941,26897,295818,76,76032,267,83935,16708,133737,9846,2114,0.257022899,0.28373865,0.452092165,0.007146286,3
32942,31404,216767,37,39592,191,58342,22298,117157,8878,1676,0.182647728,0.269146134,0.540474334,0.007731804,3
32943,20464,228469,0,25690,12,19606,15995,182445,4457,728,0.112444139,0.085814706,0.798554727,0.003186428,3
32944,23120,631569,112,211567,297,139198,22334,280796,377,8,0.334986359,0.220400305,0.444600669,1.26669E-05,3
32945,18847,684837,16,172819,91,71218,10852,439665,7888,1135,0.252350559,0.103992629,0.641999483,0.001657329,3
32946,22716,453840,11,20893,25,67675,15625,363505,7055,1767,0.046036048,0.149116429,0.800954081,0.003893443,3
32947,6797,16759,14,3330,85,571,6698,12858,0,0,0.198699206,0.034071245,0.767229548,0,3
32948,52826,380063,3,58929,42,65030,27336,252535,25445,3569,0.15505061,0.171103212,0.66445563,0.009390548,3
32949,23558,333630,3,126885,169,60309,23227,146409,159,27,0.380316518,0.180766118,0.438836436,8.0928E-05,3
32950,39726,578714,0,45803,34,25240,35370,506891,4322,780,0.079146176,0.043613944,0.875892064,0.001347816,3
32951,41899,365687,0,192014,0,75218,17493,93517,24406,4938,0.525077457,0.205689565,0.255729627,0.013503351,1
32952,28249,269891,1,21735,103,16681,19392,229862,8753,1613,0.080532511,0.061806433,0.851684569,0.005976487,3
32953,4776,111534,4,1746,0,283,4772,109505,0,0,0.015654419,0.002537343,0.981808238,0,3
32954,35216,643493,6,281923,120,56344,35063,305224,27,2,0.438113546,0.087559616,0.47432373,3.10804E-06,3
32955,8291,535605,1,53346,0,0,8290,482259,0,0,0.099599518,0,0.900400482,0,3
32956,60889,676309,13,270920,381,70227,59179,334850,1316,312,0.400586123,0.10383863,0.49511392,0.000461328,3
32957,35030,650699,6,153652,123,78726,34632,418282,269,39,0.236133758,0.120986816,0.642819491,5.99355E-05,3
32958,25036,371201,10,144878,61,60746,21642,164823,3323,754,0.390295285,0.163647188,0.444026282,0.002031245,3
32959,17697,315378,16,77831,211,38617,15325,198592,2145,338,0.246786396,0.122446715,0.629695159,0.00107173,3
32960,44148,342787,0,101262,30,22013,26961,216234,17157,3278,0.295407936,0.064217721,0.630811554,0.00956279,3
32961,12030,153637,4,58382,38,14063,11771,81156,217,36,0.379999609,0.09153394,0.528232132,0.000234319,3
32962,9,1422,0,0,0,80,9,1342,0,0,0,0.05625879,0.94374121,0,3
32963,3501,36521,1,24433,112,3175,3388,8913,0,0,0.669012349,0.086936283,0.244051368,0,1
32964,44947,617117,9,290884,76,155191,44015,170920,847,122,0.471359564,0.251477435,0.276965308,0.000197693,1
32965,58993,639879,48,247747,216,149468,50870,241332,7859,1332,0.387177888,0.233587913,0.377152555,0.002081644,1
32966,43237,602685,109,144303,505,63833,38377,393718,4246,831,0.239433535,0.105914367,0.653273269,0.00137883,3
32967,44865,676070,114,184994,676,91931,39102,398205,4973,940,0.273631429,0.135978523,0.58899966,0.001390389,3
32968,4230,171048,6,42096,66,61496,4158,67455,0,1,0.246106356,0.359524812,0.394362986,5.84631E-06,3
32969,48425,658112,65,306386,773,105247,40528,245429,7059,1050,0.465552976,0.159922627,0.372928924,0.001595473,1
32970,16486,230725,99,102776,277,33813,16110,94136,0,0,0.445448044,0.146551089,0.408000867,0,1
32971,21313,338813,2,67841,65,21967,17194,248287,4052,718,0.200231396,0.064835175,0.732814266,0.002119163,3
32972,11025,198912,135,98122,336,18855,7987,81275,2567,660,0.493293517,0.094790661,0.408597772,0.00331805,1
32973,92496,551585,0,98921,6,42998,57743,403156,34747,6510,0.17933954,0.077953534,0.730904575,0.011802351,3
32974,24396,610386,0,114242,0,27224,20377,468487,4019,433,0.187163533,0.044601285,0.767525795,0.000709387,3
32975,26711,536924,11,3412,0,329,16461,532094,10239,1089,0.006354717,0.00061275,0.991004313,0.00202822,3
32976,1087,144738,0,0,41,301,1046,144437,0,0,0,0.00207962,0.99792038,0,3
32977,21697,210052,7,28842,49,814,21255,180284,386,112,0.137308857,0.003875231,0.858282711,0.000533201,3
32978,29588,300660,45,165803,334,28316,26712,105916,2497,625,0.551463447,0.094179472,0.352278321,0.00207876,1
32979,46835,692260,8,33153,161,22028,36887,635153,9779,1926,0.047890966,0.031820414,0.917506428,0.002782192,3
32980,37852,634003,40,61645,173,46893,34660,524665,2979,800,0.097231401,0.073963372,0.827543403,0.001261824,3
32981,47197,637872,48,165989,57,99087,38273,371659,8819,1137,0.260223054,0.155339943,0.582654514,0.001782489,3
32982,58251,666248,105,318303,537,88522,49859,258017,7750,1406,0.47775453,0.13286644,0.387268705,0.002110325,1
32983,26052,304857,54,87343,258,21251,18463,195267,7277,996,0.28650482,0.069708093,0.640519981,0.003267106,3
32984,9871,74397,20,21725,63,12478,9442,40162,346,32,0.292014463,0.167721817,0.539833595,0.000430125,3
32985,17413,106959,0,52559,22,22383,9367,30191,8024,1826,0.491393899,0.209267102,0.282267037,0.017071962,1
32986,22987,133794,2,48594,0,17907,8814,65666,14171,1627,0.363200144,0.133840083,0.490799288,0.012160486,3
32987,61603,611761,83,315212,412,46697,54257,249061,6851,791,0.515253506,0.076332097,0.407121409,0.001292989,1
32988,20419,316188,12,111734,234,101045,11178,102475,8995,934,0.35337837,0.319572533,0.324095159,0.002953939,1
32989,12372,89107,0,38209,20,8118,6108,41461,6244,1319,0.428799084,0.091103954,0.465294534,0.014802429,3
32990,312,4128,0,0,0,0,312,4128,0,0,0,0,1,0,3
32991,30317,305677,33,141258,22,78131,16361,83654,13901,2634,0.462115239,0.255599865,0.273667957,0.008616939,1
32992,8574,55269,0,15466,28,9019,8546,30784,0,0,0.27983137,0.163183702,0.556984928,0,3
32993,37272,348373,14,38785,46,24177,33641,284514,3571,897,0.11133182,0.069399753,0.816693601,0.002574826,3
32994,11346,273413,1,31117,42,8730,11303,233566,0,0,0.113809512,0.031929718,0.85426077,0,3
32995,13759,179052,24,89097,61,22748,12593,67127,1081,80,0.497604048,0.127046891,0.374902263,0.000446798,1
32996,2624,65577,0,11329,0,7035,2624,47213,0,0,0.172758742,0.107278467,0.719962792,0,3
32997,3923,17480,0,2968,0,3725,1097,10486,2826,301,0.16979405,0.213100686,0.599885584,0.01721968,3
32998,8046,154001,8,15280,79,7405,7892,131315,67,1,0.099220135,0.048084103,0.852689268,6.49346E-06,3
32999,72833,584479,126,230314,432,66969,50433,284084,21842,3112,0.394050086,0.114578967,0.486046547,0.0053244,3
33000,51302,629989,0,177864,53,91022,39836,358778,11413,2325,0.282328739,0.144481888,0.569498833,0.003690541,3
33001,50827,708186,11,155609,803,52324,49657,500166,356,87,0.219728998,0.073884544,0.706263609,0.000122849,3
33002,25571,490716,10,184725,213,76439,25280,229533,68,19,0.376439733,0.155770344,0.467751204,3.87189E-05,3
33003,42521,639873,0,38016,4,22426,35546,577794,6971,1637,0.05941179,0.03504758,0.902982311,0.00255832,3
33004,41903,436642,17,107710,28,47594,34618,279902,7240,1436,0.246678057,0.10900005,0.641033158,0.003288735,3
33005,27744,222232,0,25738,21,16397,19560,177905,8163,2192,0.115815904,0.073783254,0.800537276,0.009863566,3
33006,28976,304809,20,77404,125,17728,27827,209526,1004,151,0.253942633,0.058161012,0.687400963,0.000495392,3
33007,2257,27699,4,2191,8,4088,2245,21420,0,0,0.079100329,0.147586555,0.773313116,0,3
33008,24683,167143,0,39412,192,27373,21023,99912,3468,446,0.235798089,0.163769945,0.597763592,0.002668374,3
33009,25224,521903,51,170575,386,177363,24787,173965,0,0,0.326832764,0.339839012,0.333328224,0,2
33010,22917,511871,74,229837,449,28188,22334,253831,60,15,0.449013521,0.055068562,0.495888613,2.93043E-05,3
33011,20953,582450,9,99663,334,25212,16878,456969,3732,606,0.171109967,0.043286119,0.784563482,0.001040433,3
33012,29660,634776,13,91671,102,33642,29545,509463,0,0,0.144414723,0.052998223,0.802587054,0,3
33013,47650,671118,32,245140,243,92316,40701,332731,6674,931,0.365271085,0.137555542,0.495786136,0.001387237,3
33014,57913,666821,92,190873,420,56084,33022,417219,24379,2645,0.286243235,0.084106529,0.625683654,0.003966582,3
33015,12345,367587,5,40120,25,34007,12315,293460,0,0,0.10914423,0.092514153,0.798341617,0,3
33016,41500,291293,21,56791,66,22856,25497,210025,15916,1621,0.194961774,0.078463952,0.72100943,0.005564844,3
33017,29154,293700,1,44727,141,19823,21600,228095,7412,1055,0.152288049,0.067494042,0.776625809,0.003592101,3
33018,12096,338798,43,155498,170,26162,11197,156985,686,153,0.458969652,0.077220054,0.463358698,0.000451597,3
33019,5428,32185,0,4851,0,4334,3502,22816,1926,184,0.150722386,0.134659003,0.708901662,0.005716949,3
33020,20234,585880,10,66363,31,41372,19837,478035,356,110,0.113270636,0.070615143,0.81592647,0.000187752,3
33021,5400,541653,3,3152,0,21105,5050,517330,347,66,0.005819224,0.03896406,0.955094867,0.000121849,3
33022,46213,661010,44,145074,187,53914,31208,460357,14774,1665,0.21947323,0.081563063,0.696444834,0.002518873,3
33023,3571,462556,0,185,0,8130,3571,454241,0,0,0.000399952,0.01757625,0.982023798,0,3
33024,16761,401403,0,61245,15,33475,15459,306351,1287,332,0.152577335,0.083394992,0.763200574,0.000827099,3
33025,25128,281373,81,164465,524,43258,22386,73005,2137,645,0.584508819,0.153738987,0.259459863,0.002292331,1
33026,13650,535004,56,60839,32,39759,13332,434361,230,45,0.113716907,0.074315332,0.811883649,8.41115E-05,3
33027,22493,627772,40,201696,184,43025,22014,383034,255,17,0.321288621,0.068536029,0.61014827,2.70799E-05,3
33028,48028,784419,27,244828,125,85962,39816,451931,8060,1698,0.312113807,0.109586841,0.576134693,0.002164659,3
33029,41318,676362,26,108155,258,140810,34658,426506,6376,891,0.159906973,0.208187332,0.630588354,0.001317342,3
33030,19633,484230,0,51982,248,33623,17607,398331,1778,294,0.107349813,0.069436012,0.822607026,0.000607149,3
33031,13962,285910,6,30539,56,26775,13900,228596,0,0,0.106813333,0.093648351,0.799538316,0,3
33032,31644,231361,13,72320,126,52384,23750,105674,7755,983,0.312585094,0.226416725,0.456749409,0.004248771,3
33033,9398,48315,5,6307,0,859,5087,40045,4306,1104,0.13053917,0.017779158,0.828831626,0.022850047,3
33034,1521,112480,0,13541,0,86198,1223,12678,298,63,0.120385846,0.766340683,0.112713371,0.0005601,2
33035,5187,61127,1,14559,71,12640,4994,33907,121,21,0.238176256,0.2067826,0.554697597,0.000343547,3
33036,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0
33037,0,13243,0,12596,0,647,0,0,0,0,0.951144001,0.048855999,0,0,1
33038,24087,356722,6,92097,54,41002,22418,223398,1609,225,0.258175834,0.114941047,0.626252376,0.000630743,3
33039,12427,292846,5,93910,109,30309,12244,168610,69,17,0.320680494,0.103498084,0.575763371,5.8051E-05,3
33040,9290,18745,0,6604,38,3059,2286,8615,6966,467,0.352307282,0.163190184,0.459589224,0.02491331,3
33041,34279,695857,23,290170,94,19205,27504,385711,6658,771,0.416996596,0.027599061,0.554296357,0.001107986,3
33042,37327,660032,25,249370,297,61727,31642,347831,5363,1104,0.377815015,0.093521223,0.526991116,0.001672646,3
33043,252,54234,0,5918,0,0,252,48316,0,0,0.10911974,0,0.89088026,0,3
33044,7232,483444,0,16946,0,141231,7146,325246,86,21,0.035052664,0.29213518,0.672768718,4.34383E-05,3
33045,20748,318030,6,147766,119,45622,20559,124625,64,17,0.464629123,0.143451876,0.391865547,5.34541E-05,1
33046,24315,259182,2,77184,63,55332,20379,125652,3871,1014,0.297798458,0.213487048,0.484802185,0.003912309,3
33047,5992,141374,3,10266,8,38878,4754,91974,1227,256,0.072615898,0.275001061,0.650572241,0.0018108,3
33048,75,125,0,0,0,0,75,125,0,0,0,0,1,0,3
33049,42778,593737,2,56607,36,11251,30492,524000,12248,1879,0.095340193,0.018949468,0.882545639,0.003164701,3
33050,26161,554171,4,186478,174,133435,25783,234221,200,37,0.336499023,0.24078308,0.422651131,6.67664E-05,3
33051,62009,686219,18,108746,176,60135,49105,515118,12710,2220,0.158471275,0.087632374,0.750661232,0.003235119,3
33052,78217,653545,65,254872,646,85815,74982,312511,2524,347,0.389983857,0.131306949,0.478178243,0.00053095,3
33053,45188,708172,10,383554,73,65891,45105,258724,0,3,0.54161136,0.09304378,0.365340623,4.23626E-06,1
